SEQ,VARIABLE,DESCRIPTION,VINTAGE,UNIT,TYPE,AGGREGATION_TYPE,WEIGHT_FIELD,UNIVERSE,MEDIAN_UBOUND,NATIVE_GEO
475,CLWX3FPRV,Empl Females, Employee of private company wrkrs,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
476,CLWX3FSLF,Empl Females, Self-Empl in own incorporated business wrkrs,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
477,CLWX3FNPF,Empl Females, Private not-for-profit wage and salary wrkrs,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
478,CLWX3FLGV,Empl Females, Local government wrkrs,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
479,CLWX3FSGV,Empl Females, State government wrkrs,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
480,CLWX3FFGV,Empl Females, Federal government wrkrs,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
481,CLWX3FSLFX,Empl Females, Self-Empl in own not incorporated business wrkrs,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
482,CLWX3FUNP,Empl Females, Unpaid family wrkrs,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
483,CLWX3MPRV,Empl Males, Employee of private company wrkrs,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
484,CLWX3MSLF,Empl Males, Self-Empl in own incorporated business wrkrs,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
485,CLWX3MNPF,Empl Males, Private not-for-profit wage and salary wrkrs,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
486,CLWX3MLGV,Empl Males, Local government wrkrs,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
487,CLWX3MSGV,Empl Males, State government wrkrs,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
488,CLWX3MFGV,Empl Males, Federal government wrkrs,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
489,CLWX3MSLFX,Empl Males, Self-Empl in own not incorporated business wrkrs,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
490,CLWX3MUNP,Empl Males, Unpaid family wrkrs,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
491,CLWX3PRV,Class of Worker:  Employee of private company wrkrs,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
492,CLWX3SLF,Class of Worker:  Self-Empl in own incorporated business wrkrs,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
493,CLWX3NPF,Class of Worker:  Private not-for-profit wage and salary wrkrs,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
494,CLWX3LGV,Class of Worker:  Local government wrkrs,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
495,CLWX3SGV,Class of Worker:  State government wrkrs,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
496,CLWX3FGV,Class of Worker:  Federal government wrkrs,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
497,CLWX3SLFX,Class of Worker:  Self-Empl in own not incorporated business wrkrs,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
498,CLWX3UNP,Class of Worker:  Unpaid family wrkrs,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
499,LBFE3FARM,Pop female 16+ in Armed Forces,2023,Persons,Numeric,Sum,,LBFE3POP16,,Block Group
500,LBFE3FEMPL,Pop female 16+ civilian employed,2023,Persons,Numeric,Sum,,LBFE3POP16,,Block Group
501,LBFE3FUNEM,Pop female 16+ civilian unemployed,2023,Persons,Numeric,Sum,,LBFE3POP16,,Block Group
502,LBFE3FNLF,Pop female 16+ not in labor force,2023,Persons,Numeric,Sum,,LBFE3POP16,,Block Group
503,LBFE3MARM,Pop male 16+ in Armed Forces,2023,Persons,Numeric,Sum,,LBFE3POP16,,Block Group
504,LBFE3MEMPL,Pop male 16+ civilian employed,2023,Persons,Numeric,Sum,,LBFE3POP16,,Block Group
505,LBFE3MUNEM,Pop male 16+ civilian unemployed,2023,Persons,Numeric,Sum,,LBFE3POP16,,Block Group
506,LBFE3MNLF,Pop male 16+ not in labor force,2023,Persons,Numeric,Sum,,LBFE3POP16,,Block Group
507,OCCX3FMGMT,Occ By Sex Female: Management occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
508,OCCX3FBUSF,Occ By Sex Female: Business and financial operations occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
509,OCCX3FCOMP,Occ By Sex Female: Computer and mathematical occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
510,OCCX3FARCH,Occ By Sex Female: Architecture and engineering occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
511,OCCX3FSCI,Occ By Sex Female: Life, physical, and social science occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
512,OCCX3FCOMM,Occ By Sex Female: Community and social service occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
513,OCCX3FLEG,Occ By Sex Female: Legal occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
514,OCCX3FEDUC,Occ By Sex Female: Education, training, and library occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
515,OCCX3FARTS,Occ By Sex Female: Arts, design, entertainment, sports, and media occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
516,OCCX3FHLT1,Occ By Sex Female: Health diagnosing and treating practitioners and other technical occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
517,OCCX3FHLT2,Occ By Sex Female: Health technologists and technicians,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
518,OCCX3FHLT3,Occ By Sex Female: Healthcare support occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
519,OCCX3FFIRE,Occ By Sex Female: Fire fighting and prevention, and other protective service workers including supervisors,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
520,OCCX3FCOPS,Occ By Sex Female: Law enforcement workers including supervisors,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
521,OCCX3FFPRP,Occ By Sex Female: Food preparation and serving related occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
522,OCCX3FCLNG,Occ By Sex Female: Building and grounds cleaning and maintenance occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
523,OCCX3FPCAR,Occ By Sex Female: Personal care and service occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
524,OCCX3FSALE,Occ By Sex Female: Sales and related occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
525,OCCX3FOFF,Occ By Sex Female: Office and administrative support occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
526,OCCX3FFARM,Occ By Sex Female: Farming, fishing, and forestry occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
527,OCCX3FCNEX,Occ By Sex Female: Construction and extraction occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
528,OCCX3FINST,Occ By Sex Female: Installation, maintenance, and repair occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
529,OCCX3FPROD,Occ By Sex Female: Production occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
530,OCCX3FTRAN,Occ By Sex Female: Transportation occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
531,OCCX3FMATM,Occ By Sex Female: Material moving occupations,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
532,OCCX3MMGMT,Occ By Sex Male: Management occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
533,OCCX3MBUSF,Occ By Sex Male: Business and financial operations occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
534,OCCX3MCOMP,Occ By Sex Male: Computer and mathematical occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
535,OCCX3MARCH,Occ By Sex Male: Architecture and engineering occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
536,OCCX3MSCI,Occ By Sex Male: Life, physical, and social science occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
537,OCCX3MCOMM,Occ By Sex Male: Community and social service occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
538,OCCX3MLEG,Occ By Sex Male: Legal occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
539,OCCX3MEDUC,Occ By Sex Male: Education, training, and library occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
540,OCCX3MARTS,Occ By Sex Male: Arts, design, entertainment, sports, and media occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
541,OCCX3MHLT1,Occ By Sex Male: Health diagnosing and treating practitioners and other technical occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
542,OCCX3MHLT2,Occ By Sex Male: Health technologists and technicians,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
543,OCCX3MHLT3,Occ By Sex Male: Healthcare support occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
544,OCCX3MFIRE,Occ By Sex Male: Fire fighting and prevention, and other protective service workers including supervisors,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
545,OCCX3MCOPS,Occ By Sex Male: Law enforcement workers including supervisors,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
546,OCCX3MFPRP,Occ By Sex Male: Food preparation and serving related occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
547,OCCX3MCLNG,Occ By Sex Male: Building and grounds cleaning and maintenance occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
548,OCCX3MPCAR,Occ By Sex Male: Personal care and service occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
549,OCCX3MSALE,Occ By Sex Male: Sales and related occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
550,OCCX3MOFF,Occ By Sex Male: Office and administrative support occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
551,OCCX3MFARM,Occ By Sex Male: Farming, fishing, and forestry occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
552,OCCX3MCNEX,Occ By Sex Male: Construction and extraction occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
553,OCCX3MINST,Occ By Sex Male: Installation, maintenance, and repair occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
554,OCCX3MPROD,Occ By Sex Male: Production occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
555,OCCX3MTRAN,Occ By Sex Male: Transportation occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
556,OCCX3MMATM,Occ By Sex Male: Material moving occupations,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
557,OCCX3MGMT,Occupation: Management occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
558,OCCX3BUSF,Occupation: Business and financial operations occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
559,OCCX3COMP,Occupation: Computer and mathematical occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
560,OCCX3ARCH,Occupation: Architecture and engineering occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
561,OCCX3SCI,Occupation: Life, physical, and social science occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
562,OCCX3COMM,Occupation: Community and social service occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
563,OCCX3LEG,Occupation: Legal occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
564,OCCX3EDUC,Occupation: Education, training, and library occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
565,OCCX3ARTS,Occupation: Arts, design, entertainment, sports, and media occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
566,OCCX3HLT1,Occupation: Health diagnosing and treating practitioners and other technical occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
567,OCCX3HLT2,Occupation: Health technologists and technicians,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
568,OCCX3HLT3,Occupation: Healthcare support occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
569,OCCX3FIRE,Occupation: Fire fighting and prevention, and other protective service workers including supervisors,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
570,OCCX3COPS,Occupation: Law enforcement workers including supervisors,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
571,OCCX3FPRP,Occupation: Food preparation and serving related occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
572,OCCX3CLNG,Occupation: Building and grounds cleaning and maintenance occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
573,OCCX3PCAR,Occupation: Personal care and service occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
574,OCCX3SALE,Occupation: Sales and related occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
575,OCCX3OFF,Occupation: Office and administrative support occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
576,OCCX3FARM,Occupation: Farming, fishing, and forestry occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
577,OCCX3CNEX,Occupation: Construction and extraction occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
578,OCCX3INST,Occupation: Installation, maintenance, and repair occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
579,OCCX3PROD,Occupation: Production occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
580,OCCX3TRAN,Occupation: Transportation occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
581,OCCX3MATM,Occupation: Material moving occupations,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
582,OCCX3WHTCL,White Collar Employees,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
583,OCCX3BLUCL,Blue Collar Employees,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
584,INDX3AGRI,Industry: Agriculture, forestry, fishing and hunting,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
585,INDX3MINE,Industry: Mining, quarrying, and oil and gas extraction,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
586,INDX3CONS,Industry: Construction,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
587,INDX3MMFG,Industry: Manufacturing,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
588,INDX3WTRA,Industry: Wholesale trade,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
589,INDX3RTRA,Industry: Retail trade,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
590,INDX3TRAN,Industry: Transportation and warehousing,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
591,INDX3UTIL,Industry: Utilities,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
592,INDX3INFO,Industry: Information,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
593,INDX3FIN,Industry: Finance and insurance,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
594,INDX3REAL,Industry: Real estate and rental and leasing,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
595,INDX3PSRV,Industry: Professional, scientific, and technical services,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
596,INDX3MGMT,Industry: Management of companies and enterprises,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
597,INDX3ADS,Industry: Administrative and support and waste management services,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
598,INDX3EDUC,Industry: Educational services,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
599,INDX3HLTH,Industry: Health care and social assistance,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
600,INDX3ARTS,Industry: Arts, entertainment, and recreation,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
601,INDX3FOOD,Industry: Accommodation and food services,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
602,INDX3OTHR,Industry: Other services, except public administration,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
603,INDX3PUBA,Industry: Public administration,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
604,INDX3FAGRI,Ind By Sex Female: Agriculture, forestry, fishing and hunting,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
605,INDX3FMINE,Ind By Sex Female: Mining, quarrying, and oil and gas extraction,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
606,INDX3FCONS,Ind By Sex Female: Construction,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
607,INDX3FMMFG,Ind By Sex Female: Manufacturing,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
608,INDX3FWTRA,Ind By Sex Female: Wholesale trade,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
609,INDX3FRTRA,Ind By Sex Female: Retail trade,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
610,INDX3FTRAN,Ind By Sex Female: Transportation and warehousing,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
611,INDX3FUTIL,Ind By Sex Female: Utilities,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
612,INDX3FINFO,Ind By Sex Female: Information,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
613,INDX3FFIN,Ind By Sex Female: Finance and insurance,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
614,INDX3FREAL,Ind By Sex Female: Real estate and rental and leasing,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
615,INDX3FPSRV,Ind By Sex Female: Professional, scientific, and technical services,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
616,INDX3FMGMT,Ind By Sex Female: Management of companies and enterprises,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
617,INDX3FADS,Ind By Sex Female: Administrative and support and waste management services,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
618,INDX3FEDUC,Ind By Sex Female: Educational services,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
619,INDX3FHLTH,Ind By Sex Female: Health care and social assistance,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
620,INDX3FARTS,Ind By Sex Female: Arts, entertainment, and recreation,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
621,INDX3FFOOD,Ind By Sex Female: Accommodation and food services,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
622,INDX3FOTHR,Ind By Sex Female: Other services, except public administration,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
623,INDX3FPUBA,Ind By Sex Female: Public administration,2023,Persons,Numeric,Sum,,LBFE3FEM,,Block Group
624,INDX3MAGRI,Ind By Sex Male: Agriculture, forestry, fishing and hunting,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
625,INDX3MMINE,Ind By Sex Male: Mining, quarrying, and oil and gas extraction,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
626,INDX3MCONS,Ind By Sex Male: Construction,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
627,INDX3MMMFG,Ind By Sex Male: Manufacturing,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
628,INDX3MWTRA,Ind By Sex Male: Wholesale trade,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
629,INDX3MRTRA,Ind By Sex Male: Retail trade,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
630,INDX3MTRAN,Ind By Sex Male: Transportation and warehousing,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
631,INDX3MUTIL,Ind By Sex Male: Utilities,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
632,INDX3MINFO,Ind By Sex Male: Information,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
633,INDX3MFIN,Ind By Sex Male: Finance and insurance,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
634,INDX3MREAL,Ind By Sex Male: Real estate and rental and leasing,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
635,INDX3MPSRV,Ind By Sex Male: Professional, scientific, and technical services,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
636,INDX3MMGMT,Ind By Sex Male: Management of companies and enterprises,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
637,INDX3MADS,Ind By Sex Male: Administrative and support and waste management services,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
638,INDX3MEDUC,Ind By Sex Male: Educational services,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
639,INDX3MHLTH,Ind By Sex Male: Health care and social assistance,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
640,INDX3MARTS,Ind By Sex Male: Arts, entertainment, and recreation,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
641,INDX3MFOOD,Ind By Sex Male: Accommodation and food services,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
642,INDX3MOTHR,Ind By Sex Male: Other services, except public administration,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
643,INDX3MPUBA,Ind By Sex Male: Public administration,2023,Persons,Numeric,Sum,,LBFE3MALE,,Block Group
644,TLWX3T01,Time Leaving for Work: 12:00 a.m. to 4:59 a.m.,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
645,TLWX3T02,Time Leaving for Work: 5:00 a.m. to 5:29 a.m.,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
646,TLWX3T03,Time Leaving for Work: 5:30 a.m. to 5:59 a.m.,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
647,TLWX3T04,Time Leaving for Work: 6:00 a.m. to 6:29 a.m.,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
648,TLWX3T05,Time Leaving for Work: 6:30 a.m. to 6:59 a.m.,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
649,TLWX3T06,Time Leaving for Work: 7:00 a.m. to 7:29 a.m.,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
650,TLWX3T07,Time Leaving for Work: 7:30 a.m. to 7:59 a.m.,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
651,TLWX3T08,Time Leaving for Work: 8:00 a.m. to 8:29 a.m.,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
652,TLWX3T09,Time Leaving for Work: 8:30 a.m. to 8:59 a.m.,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
653,TLWX3T10,Time Leaving for Work: 9:00 a.m. to 9:59 a.m.,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
654,TLWX3T11,Time Leaving for Work: 10:00 a.m. to 10:59 a.m.,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
655,TLWX3T12,Time Leaving for Work: 11:00 a.m. to 11:59 a.m.,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
656,TLWX3T13,Time Leaving for Work: 12:00 p.m. to 3:59 p.m.,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
657,TLWX3T14,Time Leaving for Work: 4:00 p.m. to 11:59 p.m.,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
658,TRWX3DRV1,Means of Transportation to Work: Drove alone,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
659,TRWX3CPOL2,Means of Transportation to Work: In 2-person carpool,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
660,TRWX3CPOL3,Means of Transportation to Work: In 3-person carpool,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
661,TRWX3CPOL4,Means of Transportation to Work: In 4-person carpool,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
662,TRWX3CPOL5,Means of Transportation to Work: In 5-or-6-person carpool,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
663,TRWX3CPOL7,Means of Transportation to Work: In 7-or-more-person carpool,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
664,TRWX3BUS,Means of Transportation to Work: Bus or trolley bus,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
665,TRWX3STCAR,Means of Transportation to Work: Streetcar or trolley car,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
666,TRWX3SUB,Means of Transportation to Work: Subway or elevated,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
667,TRWX3RAIL,Means of Transportation to Work: Railroad,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
668,TRWX3FERRY,Means of Transportation to Work: Ferryboat,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
669,TRWX3TAXI,Means of Transportation to Work: Taxicab,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
670,TRWX3MOTOR,Means of Transportation to Work: Motorcycle,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
671,TRWX3BICYC,Means of Transportation to Work: Bicycle,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
672,TRWX3WALK,Means of Transportation to Work: Walked,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
673,TRWX3OTHR,Means of Transportation to Work: Other means,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
674,TRWX3HOME,Means of Transportation to Work: Worked at home,2023,Persons,Numeric,Sum,,LBFE3EMPL,,Block Group
675,TVWX3LT5,Travel Time to Work: Less than 5 minutes,2023,Persons,Numeric,Sum,,LBFE3EMPL,5,Block Group
676,TVWX30509,Travel Time to Work: 5 to 9 minutes,2023,Persons,Numeric,Sum,,LBFE3EMPL,9,Block Group
677,TVWX31014,Travel Time to Work: 10 to 14 minutes,2023,Persons,Numeric,Sum,,LBFE3EMPL,14,Block Group
678,TVWX31519,Travel Time to Work: 15 to 19 minutes,2023,Persons,Numeric,Sum,,LBFE3EMPL,19,Block Group
679,TVWX32024,Travel Time to Work: 20 to 24 minutes,2023,Persons,Numeric,Sum,,LBFE3EMPL,24,Block Group
680,TVWX32529,Travel Time to Work: 25 to 29 minutes,2023,Persons,Numeric,Sum,,LBFE3EMPL,29,Block Group
681,TVWX33034,Travel Time to Work: 30 to 34 minutes,2023,Persons,Numeric,Sum,,LBFE3EMPL,34,Block Group
682,TVWX33539,Travel Time to Work: 35 to 39 minutes,2023,Persons,Numeric,Sum,,LBFE3EMPL,39,Block Group
683,TVWX34044,Travel Time to Work: 40 to 44 minutes,2023,Persons,Numeric,Sum,,LBFE3EMPL,44,Block Group
684,TVWX34559,Travel Time to Work: 45 to 59 minutes,2023,Persons,Numeric,Sum,,LBFE3EMPL,59,Block Group
685,TVWX36089,Travel Time to Work: 60 to 89 minutes,2023,Persons,Numeric,Sum,,LBFE3EMPL,89,Block Group
686,TVWX3GT90,Travel Time to Work: 90 or more minutes,2023,Persons,Numeric,Sum,,LBFE3EMPL,120,Block Group
687,TVWX3MED,Median Travel Time to Work,2023,Minutes,Numeric,Median,,,,Block Group
688,LBFE3ARM,Pop 16+ in Armed Forces,2023,Persons,Numeric,Sum,,LBFE3POP16,,Block Group
689,LBFE3EMPL,Pop 16+ civilian employed,2023,Persons,Numeric,Sum,,LBFE3POP16,,Block Group
690,LBFE3UNEM,Pop 16+ civilian unemployed,2023,Persons,Numeric,Sum,,LBFE3POP16,,Block Group
691,LBFE3NLF,Pop 16+ not in labor force,2023,Persons,Numeric,Sum,,LBFE3POP16,,Block Group
692,UNEE3RATE,Unemployment Rate,2023,Percent,Numeric,Weighted Sum,,LBFE3LBF,,Block Group
